number of iterations = 10000000
number of buckets; meanJumpHash; varianceJumpHash; meanJumpBackHash; varianceJumpBackHash; meanJumpBackHash32; varianceJumpBackHash32
59169; 11.56578; 9.9148043916; 1.0979282; 0.09020926764476012; 2.1075992; 0.11913281215935978
59229; 11.5657852; 9.928210307460972; 1.0971501; 0.08950835806999025; 2.106522; 0.11782646351599979
59289; 11.565803; 9.919001765190956; 1.0963311; 0.08882841917278994; 2.1054499; 0.11646221858998995
59349; 11.5671762; 9.928083958153564; 1.0952309; 0.08783357568518979; 2.1041842; 0.11509825247035987
59409; 11.5685032; 9.92410031158974; 1.094329; 0.08707263975899981; 2.103093; 0.11367603335100007
59469; 11.5697589; 9.924429295870794; 1.0934749; 0.08634834306999029; 2.102096; 0.11261480678400027
59529; 11.5713096; 9.92185954094785; 1.0924835; 0.08550730222775016; 2.1008979; 0.11115391377559014
59589; 11.5736205; 9.931195021979732; 1.0915433; 0.08467412422510967; 2.0996467; 0.10940703517910944
59649; 11.5719181; 9.924954786892386; 1.0905388; 0.08379132569455994; 2.098607; 0.10841165955100074
59709; 11.5738078; 9.923532608659144; 1.0894877; 0.08287245154870981; 2.0976297; 0.10707994167790957
59769; 11.5728213; 9.927379058266325; 1.0886215; 0.08213052973775015; 2.0965369; 0.10574352693839106
59829; 11.5768517; 9.938189616207097; 1.0876889; 0.08133195681679006; 2.0953654; 0.1044994404828401
59889; 11.576956; 9.941952374064016; 1.0868578; 0.08064752257915986; 2.0943728; 0.10327357462016096
59949; 11.5795462; 9.93352720206559; 1.085834; 0.07975732444399997; 2.0933272; 0.10204643374015987
60010; 11.5786959; 9.935922955323207; 1.0849573; 0.07895795717671028; 2.0920607; 0.10065632751550879
60071; 11.5804196; 9.937814887935843; 1.0839214; 0.07807139862204027; 2.0909829; 0.0994230119075894
60132; 11.5806442; 9.92987071300638; 1.0830385; 0.07729630751774996; 2.0900706; 0.09812728701564044
60193; 11.583122; 9.945254933116018; 1.0820612; 0.07644475945456009; 2.0888652; 0.0967717762289606
60254; 11.5826311; 9.945285701312798; 1.0810537; 0.07554039771631005; 2.0877065; 0.09547786985775009
60315; 11.5848727; 9.947684624794704; 1.0801211; 0.07471410933479028; 2.0864582; 0.09389337965276034
60376; 11.5840632; 9.939635578405785; 1.0791591; 0.07388893688719; 2.0855439; 0.09284534117279097
60437; 11.5856061; 9.940386595642792; 1.0782494; 0.07307763139963974; 2.0843418; 0.09136806077276027
60498; 11.5864045; 9.947904862379744; 1.0772976; 0.07225468103423971; 2.083131; 0.08997603683900124
60559; 11.5888038; 9.943961685105535; 1.0763472; 0.07142170505215995; 2.0821737; 0.08897558302831055
60620; 11.5882943; 9.942365516587529; 1.075452; 0.07062099569599978; 2.0810992; 0.08758151975935924
60681; 11.5910737; 9.941985581168268; 1.074396; 0.06968623518400019; 2.0799573; 0.08646213017671123
60742; 11.5912905; 9.95102144460975; 1.0735779; 0.06896359263158991; 2.0791267; 0.08537026534710979
60803; 11.5911278; 9.947586124067158; 1.0726148; 0.06811089082096; 2.0777648; 0.08387963588095904
60864; 11.5941618; 9.955068555420752; 1.0714729; 0.06709372456558982; 2.0766222; 0.08251843846715978
60925; 11.5948203; 9.952323110707908; 1.0706656; 0.0663955729766399; 2.0756953; 0.08141672155791024
60986; 11.5947235; 9.949634258547746; 1.0697188; 0.06552588892655997; 2.0746227; 0.08017915264471043
61048; 11.5975831; 9.943865138594418; 1.0687405; 0.06466304365974973; 2.0733865; 0.07875152161775034
61110; 11.5956432; 9.949765378293762; 1.0678568; 0.06386045469376023; 2.0722775; 0.0775414629937492
61172; 11.5984214; 9.955081628022072; 1.0670132; 0.06310683102575987; 2.0713064; 0.07636259731903916
61234; 11.5983383; 9.95539777875311; 1.0659439; 0.06216010205279021; 2.0702486; 0.07523353419803858
61296; 11.6012237; 9.958113162558305; 1.0649512; 0.06129114161855975; 2.069096; 0.0739267427839998
61358; 11.6016529; 9.952878287921607; 1.0639313; 0.06036168888031024; 2.0681669; 0.0728721737443907
61420; 11.6022315; 9.95685732040775; 1.0630725; 0.05960335974374975; 2.0670687; 0.07157708948030983
61482; 11.6046744; 9.956162269984645; 1.062086; 0.05870792860399998; 2.065957; 0.07025807415099994
61544; 11.6041867; 9.957519131543108; 1.0611197; 0.057826482271909674; 2.0648188; 0.0689601231665602
61606; 11.6061579; 9.957002700267594; 1.060155; 0.056978375974999995; 2.0637415; 0.06781132117775002
61668; 11.6069028; 9.96040999135215; 1.0592831; 0.0561806140543899; 2.0626121; 0.06653342493359027
61730; 11.6077462; 9.965277556385587; 1.0583061; 0.05531209870278997; 2.0617061; 0.0654878572227906
61792; 11.6089655; 9.968616119809724; 1.0572919; 0.05437593819439002; 2.060666; 0.06435043644400107
61854; 11.6101063; 9.961750002700313; 1.0564895; 0.05366483638974984; 2.0596337; 0.06324832182431006
61916; 11.6100883; 9.971069166203137; 1.055314; 0.052598161403999866; 2.0584772; 0.061867817080160314
61978; 11.6125748; 9.964671314404939; 1.0545003; 0.05186321729991028; 2.0574263; 0.06063452006831049
62041; 11.6133645; 9.969379490139772; 1.053531; 0.050971232039000114; 2.0563593; 0.05950112930351015
62104; 11.6146524; 9.977151027174216; 1.0524827; 0.0500134662007099; 2.0551855; 0.05824386058975062
62167; 11.6161255; 9.97337266824971; 1.0515475; 0.049166755243749805; 2.0541411; 0.05706304129079065
62230; 11.615759; 9.964758653919006; 1.0505754; 0.04826192891484005; 2.0530149; 0.05575612037798994
62293; 11.6148102; 9.972219217975919; 1.0495578; 0.047349424459159906; 2.0520459; 0.05480492429319028
62356; 11.6171263; 9.976289829848298; 1.0486167; 0.04648591648111; 2.0508425; 0.053437140193750565
62419; 11.6185043; 9.976059330881526; 1.047687; 0.045622350031000014; 2.0499541; 0.05246088789319092
62482; 11.6179701; 9.972183455505984; 1.0466859; 0.04471052674119025; 2.0487496; 0.051159876499840884
62545; 11.6206184; 9.975914201581446; 1.0456909; 0.04378824165718975; 2.047756; 0.050012364464000036
62608; 11.619295; 9.97449970297501; 1.0447696; 0.04294728291584016; 2.0467124; 0.04891215168624008
62671; 11.6216935; 9.982996292057777; 1.0439477; 0.04218409966471026; 2.0457585; 0.04785645967775043
62734; 11.6235692; 9.978536052811336; 1.0429558; 0.0412633992463598; 2.0445571; 0.0465523648395898
62797; 11.6259427; 9.987624236316748; 1.0419345; 0.04032519770975007; 2.043649; 0.04559016479900091
62860; 11.6243004; 9.987557210559856; 1.0408812; 0.039339727486559894; 2.0426674; 0.044459292977239606
62923; 11.6284401; 9.987341140711976; 1.0398905; 0.038425448009749896; 2.0414475; 0.04314940474375106
62986; 11.6283789; 9.978362858034814; 1.0390218; 0.03761409912475999; 2.0405522; 0.042190919075159705
63050; 11.6282489; 9.986068219648786; 1.0380245; 0.036688237399750134; 2.0393443; 0.04090352605750969
63114; 11.6296593; 9.979945465923493; 1.0368996; 0.03564081951984033; 2.0383439; 0.03980264533278888
63178; 11.6327127; 9.99268733925868; 1.0359911; 0.034793140720790205; 2.0373132; 0.038689725105760964
63242; 11.6312983; 9.98804395641713; 1.0349769; 0.033837916466390006; 2.0361883; 0.03750350694310978
63306; 11.6354676; 10.000647329350244; 1.0341674; 0.03307878877723991; 2.0352125; 0.036446979843749894
63370; 11.6344056; 9.98612413468868; 1.0329775; 0.031961384493749856; 2.0341957; 0.035367954101508836
63434; 11.6353374; 9.98892678816128; 1.0321285; 0.031164859487750052; 2.0331982; 0.03428767951675926
63498; 11.6371928; 9.996763135628186; 1.0310868; 0.030174810865760016; 2.0319988; 0.033018876798559305
63562; 11.6379239; 9.993462397808798; 1.0301322; 0.029276650523160086; 2.0310233; 0.03203225485710881
63626; 11.6395102; 9.99496110409595; 1.0292831; 0.02847400005439016; 2.0300829; 0.03103051912759014
63690; 11.6398737; 9.99277994804828; 1.0281087; 0.027364800984310156; 2.0289592; 0.029824364735359765
63754; 11.6396175; 10.00259055369375; 1.0272019; 0.026504556636390175; 2.0279939; 0.028779241562791213
63818; 11.6400133; 9.992521475823139; 1.0262478; 0.025594052995160155; 2.0269705; 0.027704692129749908
63882; 11.6425763; 9.998125998678319; 1.0252296; 0.02462046728383993; 2.0258396; 0.026523915071840598
63946; 11.6436084; 10.004190627449447; 1.0242267; 0.023665967007109767; 2.0249339; 0.025544600630788672
64011; 11.6453949; 10.003072923053992; 1.0232538; 0.022735260785559985; 2.0237495; 0.02430086124974995
64076; 11.6467021; 9.999875493855598; 1.0223924; 0.021911380422240168; 2.0227633; 0.023292132173111213
64141; 11.6466343; 10.008412182063523; 1.021341; 0.02090476171899991; 2.0218029; 0.022273333551590113
64206; 11.6464431; 10.004157618462386; 1.020244; 0.019849180464000193; 2.0207196; 0.021152698175839646
64271; 11.6489057; 10.006928892507517; 1.0193376; 0.018981057226239884; 2.0197421; 0.020146549487589205
64336; 11.6497948; 10.002604917892938; 1.0183368; 0.018012761765760166; 2.0187255; 0.019069055649750588
64401; 11.648439; 9.998759263278998; 1.0173509; 0.017060046269189888; 2.0175976; 0.0178947244742389
64466; 11.6511412; 10.013262137662565; 1.0164007; 0.016142117039510184; 2.0166897; 0.01695635391390926
64531; 11.6531782; 10.001461639044777; 1.0153074; 0.015081283505240073; 2.0156408; 0.015889965375359694
64596; 11.6533758; 10.006008463974382; 1.0143567; 0.014156185165109969; 2.0146495; 0.01486469214975017
64661; 11.6535029; 10.004127859691607; 1.0133777; 0.013203537142710164; 2.0134866; 0.013670511620441417
64726; 11.6561656; 10.017882105376657; 1.0123155; 0.012167228459750046; 2.0125196; 0.01268365961584017
64791; 11.6545556; 10.010114366508645; 1.0113575; 0.01123110719375009; 2.0115358; 0.011660925318359716
64856; 11.6571992; 10.019595811519338; 1.0103592; 0.010254686975360139; 2.0104754; 0.01058246599484125
64921; 11.6575125; 10.011895212343774; 1.0094165; 0.009329829527750189; 2.009489; 0.009574758879000278
64986; 11.658531; 10.002148122038989; 1.0083809; 0.008312260515190184; 2.0084702; 0.008536455711959157
65052; 11.6601666; 10.01652966024443; 1.0073999; 0.007346541479990032; 2.007482; 0.00753781967600009
65118; 11.6617282; 10.02516078932473; 1.0063731; 0.006333483596389966; 2.0064041; 0.006444687503189606
65184; 11.6612999; 10.016398342260004; 1.0053691; 0.005340872765190019; 2.005413; 0.005444899430999683
65250; 11.6642683; 10.021953125615113; 1.0043333; 0.004314722511109759; 2.0043848; 0.004401373528960306
65316; 11.6660793; 10.013069066111512; 1.0033476; 0.0033365935742402097; 2.0033595; 0.0033688137597494006
65382; 11.666107; 10.01768326455101; 1.0023505; 0.0023449751497501836; 2.0023582; 0.0023648388927597352
65448; 11.666058; 10.015697340635995; 1.001332; 0.0013302257759999492; 2.0013436; 0.0013459947390401794
65514; 11.6662529; 10.027700373241572; 1.0003346; 3.344880428401975E-4; 2.0003263; 3.267935283108869E-4
65580; 11.6675412; 10.022106346302564; 1.6656658; 0.6657594427103604; 2.9988285; 1.9982871275877496
65646; 11.6687828; 10.02811116642414; 1.6644783; 0.6640216888291097; 2.9970141; 1.9925017844011919
65712; 11.6685297; 10.020643340217902; 1.663648; 0.662459132096; 2.9945546; 1.9825923476188407
65778; 11.6708894; 10.02824181296765; 1.662586; 0.6604917926040006; 2.9938137; 1.9812682296923096
65844; 11.6725772; 10.025314310040187; 1.6609539; 0.6588962420747904; 2.9898216; 1.9685814001734414
65910; 11.6733074; 10.03061674510522; 1.6604274; 0.6579652493292394; 2.9883474; 1.9663404169132424
65976; 11.6753599; 10.030751905471988; 1.6592746; 0.6563748017948399; 2.9870932; 1.9619228145137608
66043; 11.6747605; 10.025226767639737; 1.6580491; 0.6547396819891902; 2.9849849; 1.955363646771989
66110; 11.6758344; 10.020659463776639; 1.6567122; 0.6524292863711598; 2.9831284; 1.9498613491134407
66177; 11.6781566; 10.027897225876444; 1.6561261; 0.6521666408987898; 2.9811928; 1.9434794892281602
66244; 11.6765255; 10.029309747849737; 1.654343; 0.6489154383510001; 2.9784353; 1.9356218637139087
66311; 11.6784237; 10.040212183278328; 1.6533758; 0.6487650639743596; 2.9761487; 1.9281430154883115
66378; 11.6811168; 10.033711904757752; 1.652687; 0.6472332800310001; 2.9744857; 1.9255179204955102
66445; 11.6825864; 10.03211320653503; 1.6514493; 0.6452925095295106; 2.972767; 1.919175363711
66512; 11.6806134; 10.034791199740425; 1.6499752; 0.64325943938496; 2.9704652; 1.913171695588959
66579; 11.6832694; 10.039121127023634; 1.6493784; 0.6423728936134401; 2.9680201; 1.9044991859959914
66646; 11.6844977; 10.039587198694733; 1.6480276; 0.6415726296382398; 2.9664993; 1.9007012030995085
66713; 11.683339; 10.039587611079014; 1.6474832; 0.64004430571776; 2.9657207; 1.898463029591511
66780; 11.6852955; 10.04182477767975; 1.6454244; 0.6370693438846398; 2.9626854; 1.8900134206268415
66847; 11.6877017; 10.047032071817114; 1.6447278; 0.6368518639071596; 2.96055; 1.884109497499999
66914; 11.6881225; 10.04574232499374; 1.643631; 0.6348825358389996; 2.9591084; 1.8798782770494409
66981; 11.6892338; 10.042965968937551; 1.6424695; 0.6334164415697501; 2.9573474; 1.8728175557132385
67049; 11.691712; 10.044870309055966; 1.6412272; 0.6312806779801594; 2.9546615; 1.8632695204177505
67117; 11.6911065; 10.049226705657759; 1.6404051; 0.6304918078939901; 2.9537302; 1.8611367056079597
67185; 11.6920599; 10.05229679481198; 1.6395381; 0.6289491186483902; 2.9506019; 1.853847927716389
67253; 11.6932018; 10.045536864476759; 1.6379916; 0.6271055183294396; 2.9487052; 1.8479842434929612
67321; 11.692983; 10.046001961711; 1.6369538; 0.6250234566655601; 2.9466526; 1.8428718549132395
67389; 11.6955263; 10.054286666008352; 1.6360446; 0.6250330668108401; 2.9443258; 1.8361907834543594
67457; 11.6973471; 10.05216892212158; 1.6346729; 0.62258801000559; 2.9431613; 1.83274506218231
67525; 11.6967695; 10.04817576386975; 1.6337514; 0.6221101629980401; 2.941703; 1.8287288597909992
67593; 11.6969094; 10.051497488191671; 1.6329958; 0.6200483171823601; 2.9387391; 1.8204910021311917
67661; 11.6982274; 10.053735297889233; 1.6322345; 0.61914123700975; 2.9373017; 1.8160886231771105
67729; 11.6989192; 10.051860151871352; 1.6304581; 0.6172732841443902; 2.9356981; 1.8120705656563896
67797; 11.701036; 10.058473926703982; 1.6292573; 0.6154717503967104; 2.9333675; 1.8050718099437493
67865; 11.7026975; 10.060707123493756; 1.6279574; 0.61353410378524; 2.9303523; 1.7963548978847097
67933; 11.7045603; 10.052702883663898; 1.6270975; 0.61289462549375; 2.9303228; 1.7952704878001615
68002; 11.704948; 10.059197917296018; 1.626214; 0.6110576262039995; 2.9274913; 1.7895927884243115
68071; 11.7046468; 10.061703687249747; 1.6251666; 0.60968112224444; 2.9262198; 1.7823020820879591
68140; 11.7055826; 10.057685194577232; 1.6242304; 0.60916820771584; 2.9237587; 1.77692136417431
68209; 11.706442; 10.064424100636018; 1.6232335; 0.6076891044777502; 2.9218755; 1.7715644624997502
68278; 11.7087385; 10.069881438617728; 1.6214985; 0.6052823144977504; 2.9196976; 1.7674943245542387
68347; 11.7088292; 10.058818765227329; 1.6206122; 0.6040116972111598; 2.9178919; 1.7602729599143903
68416; 11.7100858; 10.05831375663837; 1.6196205; 0.6030673359797505; 2.9159226; 1.75554199080924
68485; 11.7118849; 10.068043589151983; 1.6184792; 0.6015270791673601; 2.9145593; 1.7512707867835093
68554; 11.7122127; 10.07021176995869; 1.617497; 0.600470454991; 2.9115045; 1.7415978464797508
68623; 11.7144431; 10.070483356862383; 1.6162035; 0.5993675465877502; 2.9106863; 1.7404527629923088
68692; 11.7147561; 10.068782017512774; 1.6152255; 0.5968708841497503; 2.9075668; 1.7299185035377587
68761; 11.7156471; 10.06076112826159; 1.6143866; 0.5957587057404399; 2.9060597; 1.7258943200359091
68830; 11.7156435; 10.06735588090774; 1.6129409; 0.5933239531071903; 2.9045763; 1.7230584174783097
68899; 11.7176898; 10.077199550975962; 1.6122486; 0.5934230517980397; 2.9026418; 1.7179847808927597
68968; 11.7175183; 10.067166989165088; 1.6108744; 0.5914266674246402; 2.900776; 1.7125575978239986
69038; 11.7194474; 10.077675438633236; 1.6096187; 0.5895731406103097; 2.898226; 1.7045556529239985
69108; 11.7199833; 10.076364147721108; 1.6087818; 0.5890273199887601; 2.8967629; 1.7000722011835876
69178; 11.7201073; 10.080016776486701; 1.6078619; 0.5873506105283899; 2.8946094; 1.6921834214316398
69248; 11.7217427; 10.07167497499671; 1.6066445; 0.5855771506197498; 2.8925131; 1.69048926632839
69318; 11.7231919; 10.073552175774381; 1.605644; 0.5844397452639996; 2.8920325; 1.6868871189437495
69388; 11.7246694; 10.078401460703645; 1.6043227; 0.5827311742647097; 2.8891632; 1.6783824037657595
69458; 11.7261331; 10.085400821084392; 1.6031892; 0.5814727890033597; 2.8871781; 1.6727123188803894
69528; 11.7269907; 10.081465222113508; 1.6022141; 0.5797110777611896; 2.8843009; 1.6661990182591904
69598; 11.7286257; 10.078621689299524; 1.6009528; 0.5778543321721603; 2.8834598; 1.66445438178396
69668; 11.7278012; 10.079403613278544; 1.6003515; 0.5777949764477501; 2.8808858; 1.6567454073583594
69738; 11.7277688; 10.082297173746554; 1.599255; 0.5759828449749995; 2.8793044; 1.651521972140639
69808; 11.7309928; 10.092688526348155; 1.597938; 0.5746625481559997; 2.8781725; 1.649644160243751
69878; 11.7320576; 10.083305470282255; 1.5969486; 0.5729313689580402; 2.8753303; 1.641802765901911
69948; 11.7332812; 10.090927481726538; 1.5956376; 0.5711266494662395; 2.873697; 1.6372141521910013
70019; 11.7356493; 10.0937272074095; 1.5947547; 0.5699999468279104; 2.8722696; 1.6333783449158403
70090; 11.734774; 10.092976368923985; 1.5937111; 0.5689062297367902; 2.8698914; 1.6254981522060383
70161; 11.7367188; 10.095256009726569; 1.5929327; 0.5682671132707102; 2.8684649; 1.6214750174679882
70232; 11.7374151; 10.087336870292006; 1.5916851; 0.5667064424379902; 2.8662062; 1.6175456190815591
70303; 11.7380748; 10.091622389604964; 1.5907677; 0.5654394246367098; 2.8643648; 1.6109280925209593
70374; 11.7400391; 10.092891230471167; 1.5892123; 0.56381016552871; 2.8626033; 1.6058088468291096
70445; 11.7398397; 10.10405691830394; 1.5882988; 0.5622971219185602; 2.8607822; 1.6032152041631598
70516; 11.7401184; 10.096625553981426; 1.5876773; 0.5612704910647102; 2.8583195; 1.5943945359197507
70587; 11.7423635; 10.098323533867756; 1.5862911; 0.55985804606079; 2.8567117; 1.5904989630831103
70658; 11.7426378; 10.092162098011158; 1.5854317; 0.5593994246351102; 2.8550221; 1.58522630851159
70729; 11.7446927; 10.094054882566695; 1.5843634; 0.5571686167404399; 2.8530409; 1.5809941229271907
70800; 11.7459977; 10.098065131594694; 1.5832251; 0.5561111827299903; 2.8509099; 1.57495044208199
70871; 11.7466607; 10.098494499075514; 1.5818735; 0.5540631299977505; 2.8485074; 1.5682251921452401
70942; 11.7454652; 10.097146235588951; 1.5809667; 0.5530489934911098; 2.84708; 1.5634532736000004
71014; 11.7473846; 10.099252659682833; 1.5800415; 0.5521513582777495; 2.8458227; 1.5607244601647103
71086; 11.7487819; 10.099847966232403; 1.5788894; 0.5507066625676402; 2.8443809; 1.55600499571519
71158; 11.7495027; 10.099493402692673; 1.5776174; 0.5485611392172398; 2.8418598; 1.5510414771439596
71230; 11.7505784; 10.103945865453426; 1.576784; 0.5471616173439999; 2.8401826; 1.5465085986572404
71302; 11.7521086; 10.102773653806054; 1.5756368; 0.5465614744857601; 2.8386081; 1.5416229546143896
71374; 11.7514871; 10.106501638533587; 1.5749393; 0.54555730131551; 2.8367409; 1.5371861662671904
71446; 11.7545206; 10.112192864175654; 1.5736878; 0.5437251081311598; 2.8340342; 1.529258953230359
71518; 11.7561282; 10.115108945164792; 1.5725891; 0.5423552225611896; 2.8328033; 1.525814163509109
71590; 11.7562542; 10.11079298498234; 1.5718323; 0.5416807206767098; 2.8307912; 1.5213219820025579
71662; 11.7576324; 10.106100146470226; 1.5705507; 0.5408169987295097; 2.8294753; 1.5155064266899103
71734; 11.7592625; 10.113388756093741; 1.5692118; 0.53858292674076; 2.8268977; 1.51028909373471
71806; 11.7592451; 10.11100617812599; 1.5683691; 0.53740826616519; 2.8249132; 1.503038612465759
71878; 11.7597699; 10.117585199053991; 1.5674634; 0.5358576896604399; 2.8239347; 1.5036361101359104
71950; 11.7607858; 10.119600766518317; 1.5663095; 0.53457825020975; 2.8211769; 1.4954561989063881
72023; 11.7602632; 10.117479266725752; 1.5651767; 0.5332441977771096; 2.8200554; 1.4930485409308378
72096; 11.7627204; 10.12052399142388; 1.5645044; 0.5325867823806401; 2.8181129; 1.4867881828535898
72169; 11.7647404; 10.12182972060782; 1.5630861; 0.5310209439867899; 2.8165254; 1.483576471154839
72242; 11.7654744; 10.123658142944635; 1.561962; 0.529277310556; 2.8137836; 1.4753946523710404
72315; 11.7650749; 10.11799889739001; 1.560945; 0.5285367069749998; 2.8118629; 1.470267131603591
72388; 11.7675722; 10.133247717787157; 1.5599839; 0.5275637317407904; 2.810719; 1.4683865030389995
72461; 11.7655276; 10.119716293638248; 1.5589499; 0.5258801092899898; 2.8091469; 1.46373499422039
72534; 11.7681279; 10.120364629241607; 1.5577666; 0.5245026199244407; 2.8072107; 1.4582463858055092
72607; 11.7700371; 10.130934564623601; 1.5570324; 0.5241639053502403; 2.8056817; 1.4553092982851092
72680; 11.7703182; 10.123366870748754; 1.5560664; 0.5226443587910401; 2.8030746; 1.4457087868348406
72753; 11.7720615; 10.128717540217764; 1.5547098; 0.52121103778396; 2.8016268; 1.4451682735217588
72826; 11.7729616; 10.124342964925432; 1.5535132; 0.5193283374257596; 2.7998329; 1.4408826320775896
72899; 11.7731807; 10.12814930514753; 1.5525202; 0.5182010285919598; 2.797719; 1.4331049970390017
72972; 11.775495; 10.129822304975022; 1.5517782; 0.5174504180047603; 2.7960469; 1.42981863300039
73046; 11.7775903; 10.133165825345912; 1.5502931; 0.5154596040923902; 2.7949214; 1.4269245678220415
73120; 11.7761507; 10.139417190889475; 1.5497417; 0.5145639632811099; 2.7926812; 1.4203015151665603
73194; 11.7794834; 10.136813229124442; 1.5489496; 0.51368433665984; 2.7909999; 1.4172314581999892
73268; 11.7783833; 10.136558138281117; 1.5472337; 0.5116597775843101; 2.7891239; 1.4113789704487916
73342; 11.780109; 10.141328148118987; 1.5468176; 0.5112439123302401; 2.7865438; 1.4053738506815598
73416; 11.7814654; 10.133057228602837; 1.5454318; 0.5097957515487601; 2.7856615; 1.403158307417752
73490; 11.7810917; 10.132034456191121; 1.5441663; 0.5082271379443095; 2.7835457; 1.3956430360115109
73564; 11.7838366; 10.13738138450043; 1.5433671; 0.5073276946375902; 2.7821657; 1.3932999177435086
73638; 11.7839628; 10.134184128216162; 1.5422133; 0.5059532373031104; 2.7799068; 1.3869527833137596
73712; 11.7832552; 10.140828891672982; 1.5412334; 0.5046062067244401; 2.7784971; 1.3838569652915895
73786; 11.7853468; 10.138456403729776; 1.5398696; 0.5029386149958399; 2.7761051; 1.37988437375399
73860; 11.7859314; 10.141493634494026; 1.5393727; 0.5025863904947103; 2.775255; 1.3778338849750007
73934; 11.7888422; 10.145736983499177; 1.5382576; 0.5013947560422403; 2.7727768; 1.3705920173817612
74009; 11.7890852; 10.143998747140955; 1.5371058; 0.49973215960635997; 2.7706475; 1.3654031307437497
74084; 11.7882705; 10.144226918829759; 1.5358344; 0.49847009577664014; 2.769259; 1.3602209909190002
74159; 11.7905464; 10.151632989447023; 1.5349668; 0.49749152289775944; 2.7673115; 1.3567917619677496
74234; 11.7929711; 10.151372734564774; 1.5341055; 0.49615921486975045; 2.7656275; 1.3537520312437508
74309; 11.7926367; 10.155803761813132; 1.5333009; 0.4951968500591901; 2.7640173; 1.3475990653007113
74384; 11.7939191; 10.147117562655183; 1.5320421; 0.49387390382759033; 2.7619232; 1.3423648373017603
74459; 11.7956605; 10.15592106873973; 1.5308528; 0.49262070473216024; 2.7601317; 1.3373774986551092
74534; 11.7977108; 10.154420079563351; 1.5300121; 0.4914302738535903; 2.7576679; 1.3309850533095906
74609; 11.7981498; 10.15223389675998; 1.5283972; 0.48976219903216034; 2.7573922; 1.3324116553791612
74684; 11.7968298; 10.157641869831963; 1.52798; 0.48883891960000003; 2.7551779; 1.326380639351589
74759; 11.8011102; 10.164983647455955; 1.5268054; 0.48761707053084; 2.7528799; 1.3202477561759913
74834; 11.8007848; 10.155149304088951; 1.5259067; 0.4866082428951102; 2.7516421; 1.316557653507588
74909; 11.7982303; 10.155545688161908; 1.5251774; 0.48578629852924005; 2.7491875; 1.3104619898437502
74984; 11.803078; 10.159163125916024; 1.5239004; 0.4845787708798399; 2.7474314; 1.30574770229404
75060; 11.8031625; 10.15647929859378; 1.5231438; 0.48332336452156; 2.7464918; 1.3033359925327614
75136; 11.8043789; 10.164802485234816; 1.5219177; 0.48260201442671047; 2.7451909; 1.2988668225571907
75212; 11.8059731; 10.159310262076417; 1.5209285; 0.4809165978877501; 2.7422874; 1.2939944158012393
75288; 11.8036131; 10.160338085508386; 1.5197272; 0.47954843758015997; 2.7409384; 1.2900422874054396
75364; 11.8100546; 10.170524345018805; 1.5184825; 0.4777257971937501; 2.7386118; 1.2836166089007586
75440; 11.8091992; 10.160756654719364; 1.51756; 0.47695864639999996; 2.7372584; 1.2803968516294395
75516; 11.8096905; 10.17436039420977; 1.5166099; 0.47604571122199024; 2.7357204; 1.27689549302384
75592; 11.8111441; 10.164505549035198; 1.5156648; 0.47485381404095994; 2.7343297; 1.274373591697909
75668; 11.8098823; 10.169459160146715; 1.5145647; 0.47371186951391; 2.7319788; 1.2683040363505604
75744; 11.813443; 10.168107885750999; 1.5137733; 0.4730130962071102; 2.7309843; 1.266445053153511
75820; 11.8127064; 10.174810107399054; 1.5127961; 0.47152925982478955; 2.7285633; 1.2582652178931113
75896; 11.8138684; 10.175457227481445; 1.5115827; 0.4699968410607105; 2.7274966; 1.258283496988442
75972; 11.817069; 10.181581849238995; 1.5108024; 0.4690811081542403; 2.7261429; 1.2545871887795883
76049; 11.8164066; 10.164867663476429; 1.5095059; 0.4685272378651901; 2.7235643; 1.2479022037655092
76126; 11.8195058; 10.180418843766347; 1.5086077; 0.46655430750071014; 2.7217877; 1.2436088161287095
76203; 11.816919; 10.176318147438991; 1.5076305; 0.4661069754697498; 2.7207531; 1.2409138688403898
76280; 11.8203259; 10.182922717789182; 1.5064184; 0.46481360414143946; 2.7189033; 1.2348099452491095
76357; 11.8209384; 10.170647543405465; 1.5056303; 0.4637048997219102; 2.7165785; 1.2283583533377511
76434; 11.8204698; 10.180831907287967; 1.5047092; 0.46213142343535996; 2.7142844; 1.2241777959166402
76511; 11.8217863; 10.170040377132324; 1.5036413; 0.46100934093431034; 2.7131756; 1.2200431635646396
76588; 11.8222883; 10.179708651683086; 1.502647; 0.46022479339099975; 2.7117696; 1.2184460365158412
76665; 11.8237427; 10.176858664196715; 1.501489; 0.4583093828789999; 2.7092351; 1.2116018729279912
76742; 11.8273658; 10.183130432990339; 1.5005095; 0.4579331404097502; 2.7079479; 1.2086218708855885
76819; 11.8263114; 10.177979070230037; 1.4998859; 0.4563673869811904; 2.7061974; 1.205568432233239
76896; 11.8270317; 10.178192867195122; 1.4984715; 0.4556658636877504; 2.7056188; 1.2040487090865613
76973; 11.8262982; 10.186435884676769; 1.4976138; 0.45502710604955965; 2.7027466; 1.196491016188439
77051; 11.8284629; 10.19396432332357; 1.4967841; 0.45328665798719037; 2.7009371; 1.19125868184359
77129; 11.8297332; 10.18800941681775; 1.4955397; 0.4520475057239106; 2.6992777; 1.1908843982827095
77207; 11.8304572; 10.184655638968167; 1.4942506; 0.45075294439963987; 2.6979622; 1.1853045673711593
